Page,Date,PageViews
Jack_Ma,2012-08-16,145.0
Jack_Ma,2012-08-17,128.0
Jack_Ma,2012-08-18,89.0
Jack_Ma,2012-08-19,75.0
Jack_Ma,2012-08-20,128.0
Jack_Ma,2012-08-21,146.0
Jack_Ma,2012-08-22,110.0
Jack_Ma,2012-08-23,117.0
Jack_Ma,2012-08-24,126.0
Jack_Ma,2012-08-25,72.0
Jack_Ma,2012-08-26,97.0
Jack_Ma,2012-08-27,161.0
Jack_Ma,2012-08-28,139.0
Jack_Ma,2012-08-29,104.0
Jack_Ma,2012-08-30,113.0
Jack_Ma,2012-08-31,118.0
Jack_Ma,2012-09-01,75.0
Jack_Ma,2012-09-02,84.0
Jack_Ma,2012-09-03,118.0
Jack_Ma,2012-09-04,141.0
Jack_Ma,2012-09-05,148.0
Jack_Ma,2012-09-06,154.0
Jack_Ma,2012-09-07,107.0
Jack_Ma,2012-09-08,158.0
Jack_Ma,2012-09-09,200.0
Jack_Ma,2012-09-10,252.0
Jack_Ma,2012-09-11,164.0
Jack_Ma,2012-09-12,202.0
Jack_Ma,2012-09-13,195.0
Jack_Ma,2012-09-14,174.0
Jack_Ma,2012-09-15,155.0
Jack_Ma,2012-09-16,183.0
Jack_Ma,2012-09-17,207.0
Jack_Ma,2012-09-18,395.0
Jack_Ma,2012-09-19,390.0
Jack_Ma,2012-09-20,318.0
Jack_Ma,2012-09-21,215.0
Jack_Ma,2012-09-22,130.0
Jack_Ma,2012-09-23,165.0
Jack_Ma,2012-09-24,371.0
Jack_Ma,2012-09-25,203.0
Jack_Ma,2012-09-26,165.0
Jack_Ma,2012-09-27,158.0
Jack_Ma,2012-09-28,204.0
Jack_Ma,2012-09-29,98.0
Jack_Ma,2012-09-30,102.0
Jack_Ma,2012-10-01,139.0
Jack_Ma,2012-10-02,167.0
Jack_Ma,2012-10-03,169.0
Jack_Ma,2012-10-04,169.0
Jack_Ma,2012-10-05,259.0
Jack_Ma,2012-10-06,177.0
Jack_Ma,2012-10-07,133.0
Jack_Ma,2012-10-08,143.0
Jack_Ma,2012-10-09,170.0
Jack_Ma,2012-10-10,226.0
Jack_Ma,2012-10-11,146.0
Jack_Ma,2012-10-12,296.0
Jack_Ma,2012-10-13,112.0
Jack_Ma,2012-10-14,153.0
Jack_Ma,2012-10-15,217.0
Jack_Ma,2012-10-16,140.0
Jack_Ma,2012-10-17,170.0
Jack_Ma,2012-10-18,142.0
Jack_Ma,2012-10-19,139.0
Jack_Ma,2012-10-20,97.0
Jack_Ma,2012-10-21,137.0
Jack_Ma,2012-10-22,164.0
Jack_Ma,2012-10-23,173.0
Jack_Ma,2012-10-24,148.0
Jack_Ma,2012-10-25,149.0
Jack_Ma,2012-10-26,138.0
Jack_Ma,2012-10-27,100.0
Jack_Ma,2012-10-28,104.0
Jack_Ma,2012-10-29,137.0
Jack_Ma,2012-10-30,177.0
Jack_Ma,2012-10-31,148.0
Jack_Ma,2012-11-01,142.0
Jack_Ma,2012-11-02,151.0
Jack_Ma,2012-11-03,123.0
Jack_Ma,2012-11-04,100.0
Jack_Ma,2012-11-05,154.0
Jack_Ma,2012-11-06,172.0
Jack_Ma,2012-11-07,149.0
Jack_Ma,2012-11-08,125.0
Jack_Ma,2012-11-09,144.0
Jack_Ma,2012-11-10,100.0
Jack_Ma,2012-11-11,144.0
Jack_Ma,2012-11-12,202.0
Jack_Ma,2012-11-13,215.0
Jack_Ma,2012-11-14,223.0
Jack_Ma,2012-11-15,163.0
Jack_Ma,2012-11-16,159.0
Jack_Ma,2012-11-17,116.0
Jack_Ma,2012-11-18,118.0
Jack_Ma,2012-11-19,274.0
Jack_Ma,2012-11-20,332.0
Jack_Ma,2012-11-21,251.0
Jack_Ma,2012-11-22,148.0
Jack_Ma,2012-11-23,130.0
Jack_Ma,2012-11-24,115.0
Jack_Ma,2012-11-25,119.0
Jack_Ma,2012-11-26,177.0
Jack_Ma,2012-11-27,183.0
Jack_Ma,2012-11-28,142.0
Jack_Ma,2012-11-29,155.0
Jack_Ma,2012-11-30,144.0
Jack_Ma,2012-12-01,111.0
Jack_Ma,2012-12-02,150.0
Jack_Ma,2012-12-03,170.0
Jack_Ma,2012-12-04,269.0
Jack_Ma,2012-12-05,207.0
Jack_Ma,2012-12-06,175.0
Jack_Ma,2012-12-07,135.0
Jack_Ma,2012-12-08,111.0
Jack_Ma,2012-12-09,113.0
Jack_Ma,2012-12-10,168.0
Jack_Ma,2012-12-11,127.0
Jack_Ma,2012-12-12,154.0
Jack_Ma,2012-12-13,124.0
Jack_Ma,2012-12-14,125.0
Jack_Ma,2012-12-15,281.0
Jack_Ma,2012-12-16,200.0
Jack_Ma,2012-12-17,132.0
Jack_Ma,2012-12-18,142.0
Jack_Ma,2012-12-19,145.0
Jack_Ma,2012-12-20,106.0
Jack_Ma,2012-12-21,102.0
Jack_Ma,2012-12-22,82.0
Jack_Ma,2012-12-23,115.0
Jack_Ma,2012-12-24,115.0
Jack_Ma,2012-12-25,130.0
Jack_Ma,2012-12-26,122.0
Jack_Ma,2012-12-27,98.0
Jack_Ma,2012-12-28,195.0
Jack_Ma,2012-12-29,229.0
Jack_Ma,2012-12-30,86.0
Jack_Ma,2012-12-31,84.0
Jack_Ma,2013-01-01,61.0
Jack_Ma,2013-01-02,93.0
Jack_Ma,2013-01-03,93.0
Jack_Ma,2013-01-04,101.0
Jack_Ma,2013-01-05,107.0
Jack_Ma,2013-01-06,119.0
Jack_Ma,2013-01-07,129.0
Jack_Ma,2013-01-08,93.0
Jack_Ma,2013-01-09,98.0
Jack_Ma,2013-01-10,151.0
Jack_Ma,2013-01-11,324.0
Jack_Ma,2013-01-12,138.0
Jack_Ma,2013-01-13,87.0
Jack_Ma,2013-01-14,112.0
Jack_Ma,2013-01-15,1173.0
Jack_Ma,2013-01-16,1916.0
Jack_Ma,2013-01-17,1086.0
Jack_Ma,2013-01-18,437.0
Jack_Ma,2013-01-19,181.0
Jack_Ma,2013-01-20,215.0
Jack_Ma,2013-01-21,212.0
Jack_Ma,2013-01-22,279.0
Jack_Ma,2013-01-23,184.0
Jack_Ma,2013-01-24,234.0
Jack_Ma,2013-01-25,214.0
Jack_Ma,2013-01-26,147.0
Jack_Ma,2013-01-27,153.0
Jack_Ma,2013-01-28,260.0
Jack_Ma,2013-01-29,204.0
Jack_Ma,2013-01-30,190.0
Jack_Ma,2013-01-31,180.0
Jack_Ma,2013-02-01,136.0
Jack_Ma,2013-02-02,115.0
Jack_Ma,2013-02-03,128.0
Jack_Ma,2013-02-04,197.0
Jack_Ma,2013-02-05,150.0
Jack_Ma,2013-02-06,169.0
Jack_Ma,2013-02-07,178.0
Jack_Ma,2013-02-08,120.0
Jack_Ma,2013-02-09,95.0
Jack_Ma,2013-02-10,103.0
Jack_Ma,2013-02-11,95.0
Jack_Ma,2013-02-12,87.0
Jack_Ma,2013-02-13,125.0
Jack_Ma,2013-02-14,157.0
Jack_Ma,2013-02-15,93.0
Jack_Ma,2013-02-16,96.0
Jack_Ma,2013-02-17,116.0
Jack_Ma,2013-02-18,142.0
Jack_Ma,2013-02-19,194.0
Jack_Ma,2013-02-20,165.0
Jack_Ma,2013-02-21,145.0
Jack_Ma,2013-02-22,171.0
Jack_Ma,2013-02-23,131.0
Jack_Ma,2013-02-24,116.0
Jack_Ma,2013-02-25,212.0
Jack_Ma,2013-02-26,179.0
Jack_Ma,2013-02-27,119.0
Jack_Ma,2013-02-28,150.0
Jack_Ma,2013-03-01,151.0
Jack_Ma,2013-03-02,109.0
Jack_Ma,2013-03-03,117.0
Jack_Ma,2013-03-04,169.0
Jack_Ma,2013-03-05,241.0
Jack_Ma,2013-03-06,216.0
Jack_Ma,2013-03-07,234.0
Jack_Ma,2013-03-08,161.0
Jack_Ma,2013-03-09,131.0
Jack_Ma,2013-03-10,126.0
Jack_Ma,2013-03-11,600.0
Jack_Ma,2013-03-12,679.0
Jack_Ma,2013-03-13,403.0
Jack_Ma,2013-03-14,219.0
Jack_Ma,2013-03-15,145.0
Jack_Ma,2013-03-16,155.0
Jack_Ma,2013-03-17,275.0
Jack_Ma,2013-03-18,207.0
Jack_Ma,2013-03-19,246.0
Jack_Ma,2013-03-20,291.0
Jack_Ma,2013-03-21,486.0
Jack_Ma,2013-03-22,412.0
Jack_Ma,2013-03-23,255.0
Jack_Ma,2013-03-24,345.0
Jack_Ma,2013-03-25,441.0
Jack_Ma,2013-03-26,417.0
Jack_Ma,2013-03-27,356.0
Jack_Ma,2013-03-28,328.0
Jack_Ma,2013-03-29,256.0
Jack_Ma,2013-03-30,171.0
Jack_Ma,2013-03-31,174.0
Jack_Ma,2013-04-01,231.0
Jack_Ma,2013-04-02,337.0
Jack_Ma,2013-04-03,324.0
Jack_Ma,2013-04-04,203.0
Jack_Ma,2013-04-05,197.0
Jack_Ma,2013-04-06,127.0
Jack_Ma,2013-04-07,149.0
Jack_Ma,2013-04-08,230.0
Jack_Ma,2013-04-09,230.0
Jack_Ma,2013-04-10,234.0
Jack_Ma,2013-04-11,173.0
Jack_Ma,2013-04-12,148.0
Jack_Ma,2013-04-13,127.0
Jack_Ma,2013-04-14,128.0
Jack_Ma,2013-04-15,177.0
Jack_Ma,2013-04-16,252.0
Jack_Ma,2013-04-17,236.0
Jack_Ma,2013-04-18,203.0
Jack_Ma,2013-04-19,260.0
Jack_Ma,2013-04-20,211.0
Jack_Ma,2013-04-21,144.0
Jack_Ma,2013-04-22,254.0
Jack_Ma,2013-04-23,259.0
Jack_Ma,2013-04-24,335.0
Jack_Ma,2013-04-25,220.0
Jack_Ma,2013-04-26,240.0
Jack_Ma,2013-04-27,151.0
Jack_Ma,2013-04-28,133.0
Jack_Ma,2013-04-29,310.0
Jack_Ma,2013-04-30,439.0
Jack_Ma,2013-05-01,278.0
Jack_Ma,2013-05-02,233.0
Jack_Ma,2013-05-03,389.0
Jack_Ma,2013-05-04,284.0
Jack_Ma,2013-05-05,278.0
Jack_Ma,2013-05-06,588.0
Jack_Ma,2013-05-07,443.0
Jack_Ma,2013-05-08,480.0
Jack_Ma,2013-05-09,413.0
Jack_Ma,2013-05-10,640.0
Jack_Ma,2013-05-11,746.0
Jack_Ma,2013-05-12,564.0
Jack_Ma,2013-05-13,781.0
Jack_Ma,2013-05-14,583.0
Jack_Ma,2013-05-15,465.0
Jack_Ma,2013-05-16,279.0
Jack_Ma,2013-05-17,259.0
Jack_Ma,2013-05-18,224.0
Jack_Ma,2013-05-19,303.0
Jack_Ma,2013-05-20,331.0
Jack_Ma,2013-05-21,314.0
Jack_Ma,2013-05-22,298.0
Jack_Ma,2013-05-23,265.0
Jack_Ma,2013-05-24,197.0
Jack_Ma,2013-05-25,160.0
Jack_Ma,2013-05-26,202.0
Jack_Ma,2013-05-27,216.0
Jack_Ma,2013-05-28,274.0
Jack_Ma,2013-05-29,361.0
Jack_Ma,2013-05-30,362.0
Jack_Ma,2013-05-31,147.0
Jack_Ma,2013-06-01,167.0
Jack_Ma,2013-06-02,241.0
Jack_Ma,2013-06-03,296.0
Jack_Ma,2013-06-04,253.0
Jack_Ma,2013-06-05,336.0
Jack_Ma,2013-06-06,275.0
Jack_Ma,2013-06-07,390.0
Jack_Ma,2013-06-08,401.0
Jack_Ma,2013-06-09,248.0
Jack_Ma,2013-06-10,268.0
Jack_Ma,2013-06-11,191.0
Jack_Ma,2013-06-12,220.0
Jack_Ma,2013-06-13,208.0
Jack_Ma,2013-06-14,167.0
Jack_Ma,2013-06-15,137.0
Jack_Ma,2013-06-16,171.0
Jack_Ma,2013-06-17,228.0
Jack_Ma,2013-06-18,219.0
Jack_Ma,2013-06-19,206.0
Jack_Ma,2013-06-20,250.0
Jack_Ma,2013-06-21,239.0
Jack_Ma,2013-06-22,161.0
Jack_Ma,2013-06-23,250.0
Jack_Ma,2013-06-24,322.0
Jack_Ma,2013-06-25,316.0
Jack_Ma,2013-06-26,230.0
Jack_Ma,2013-06-27,247.0
Jack_Ma,2013-06-28,215.0
Jack_Ma,2013-06-29,171.0
Jack_Ma,2013-06-30,166.0
Jack_Ma,2013-07-01,204.0
Jack_Ma,2013-07-02,253.0
Jack_Ma,2013-07-03,268.0
Jack_Ma,2013-07-04,255.0
Jack_Ma,2013-07-05,300.0
Jack_Ma,2013-07-06,211.0
Jack_Ma,2013-07-07,143.0
Jack_Ma,2013-07-08,226.0
Jack_Ma,2013-07-09,269.0
Jack_Ma,2013-07-10,455.0
Jack_Ma,2013-07-11,324.0
Jack_Ma,2013-07-12,257.0
Jack_Ma,2013-07-13,178.0
Jack_Ma,2013-07-14,200.0
Jack_Ma,2013-07-15,444.0
Jack_Ma,2013-07-16,471.0
Jack_Ma,2013-07-17,777.0
Jack_Ma,2013-07-18,699.0
Jack_Ma,2013-07-19,346.0
Jack_Ma,2013-07-20,230.0
Jack_Ma,2013-07-21,221.0
Jack_Ma,2013-07-22,499.0
Jack_Ma,2013-07-23,332.0
Jack_Ma,2013-07-24,145.0
Jack_Ma,2013-07-25,396.0
Jack_Ma,2013-07-26,231.0
Jack_Ma,2013-07-27,145.0
Jack_Ma,2013-07-28,137.0
Jack_Ma,2013-07-29,225.0
Jack_Ma,2013-07-30,192.0
Jack_Ma,2013-07-31,205.0
Jack_Ma,2013-08-01,180.0
Jack_Ma,2013-08-02,210.0
Jack_Ma,2013-08-03,135.0
Jack_Ma,2013-08-04,143.0
Jack_Ma,2013-08-05,201.0
Jack_Ma,2013-08-06,210.0
Jack_Ma,2013-08-07,228.0
Jack_Ma,2013-08-08,188.0
Jack_Ma,2013-08-09,152.0
Jack_Ma,2013-08-10,138.0
Jack_Ma,2013-08-11,143.0
Jack_Ma,2013-08-12,192.0
Jack_Ma,2013-08-13,203.0
Jack_Ma,2013-08-14,164.0
Jack_Ma,2013-08-15,205.0
Jack_Ma,2013-08-16,229.0
Jack_Ma,2013-08-17,331.0
Jack_Ma,2013-08-18,310.0
Jack_Ma,2013-08-19,703.0
Jack_Ma,2013-08-20,436.0
Jack_Ma,2013-08-21,203.0
Jack_Ma,2013-08-22,240.0
Jack_Ma,2013-08-23,299.0
Jack_Ma,2013-08-24,420.0
Jack_Ma,2013-08-25,169.0
Jack_Ma,2013-08-26,216.0
Jack_Ma,2013-08-27,197.0
Jack_Ma,2013-08-28,244.0
Jack_Ma,2013-08-29,200.0
Jack_Ma,2013-08-30,172.0
Jack_Ma,2013-08-31,151.0
Jack_Ma,2013-09-01,142.0
Jack_Ma,2013-09-02,245.0
Jack_Ma,2013-09-03,377.0
Jack_Ma,2013-09-04,377.0
Jack_Ma,2013-09-05,212.0
Jack_Ma,2013-09-06,142.0
Jack_Ma,2013-09-07,122.0
Jack_Ma,2013-09-08,148.0
Jack_Ma,2013-09-09,272.0
Jack_Ma,2013-09-10,397.0
Jack_Ma,2013-09-11,286.0
Jack_Ma,2013-09-12,266.0
Jack_Ma,2013-09-13,320.0
Jack_Ma,2013-09-14,131.0
Jack_Ma,2013-09-15,172.0
Jack_Ma,2013-09-16,188.0
Jack_Ma,2013-09-17,206.0
Jack_Ma,2013-09-18,218.0
Jack_Ma,2013-09-19,173.0
Jack_Ma,2013-09-20,170.0
Jack_Ma,2013-09-21,204.0
Jack_Ma,2013-09-22,144.0
Jack_Ma,2013-09-23,203.0
Jack_Ma,2013-09-24,255.0
Jack_Ma,2013-09-25,791.0
Jack_Ma,2013-09-26,541.0
Jack_Ma,2013-09-27,700.0
Jack_Ma,2013-09-28,310.0
Jack_Ma,2013-09-29,298.0
Jack_Ma,2013-09-30,305.0
Jack_Ma,2013-10-01,273.0
Jack_Ma,2013-10-02,364.0
Jack_Ma,2013-10-03,332.0
Jack_Ma,2013-10-04,219.0
Jack_Ma,2013-10-05,182.0
Jack_Ma,2013-10-06,206.0
Jack_Ma,2013-10-07,268.0
Jack_Ma,2013-10-08,270.0
Jack_Ma,2013-10-09,271.0
Jack_Ma,2013-10-10,317.0
Jack_Ma,2013-10-11,311.0
Jack_Ma,2013-10-12,197.0
Jack_Ma,2013-10-13,240.0
Jack_Ma,2013-10-14,301.0
Jack_Ma,2013-10-15,349.0
Jack_Ma,2013-10-16,374.0
Jack_Ma,2013-10-17,463.0
Jack_Ma,2013-10-18,300.0
Jack_Ma,2013-10-19,150.0
Jack_Ma,2013-10-20,209.0
Jack_Ma,2013-10-21,370.0
Jack_Ma,2013-10-22,426.0
Jack_Ma,2013-10-23,398.0
Jack_Ma,2013-10-24,296.0
Jack_Ma,2013-10-25,270.0
Jack_Ma,2013-10-26,195.0
Jack_Ma,2013-10-27,193.0
Jack_Ma,2013-10-28,308.0
Jack_Ma,2013-10-29,316.0
Jack_Ma,2013-10-30,238.0
Jack_Ma,2013-10-31,318.0
Jack_Ma,2013-11-01,270.0
Jack_Ma,2013-11-02,184.0
Jack_Ma,2013-11-03,239.0
Jack_Ma,2013-11-04,265.0
Jack_Ma,2013-11-05,228.0
Jack_Ma,2013-11-06,262.0
Jack_Ma,2013-11-07,259.0
Jack_Ma,2013-11-08,370.0
Jack_Ma,2013-11-09,221.0
Jack_Ma,2013-11-10,263.0
Jack_Ma,2013-11-11,517.0
Jack_Ma,2013-11-12,614.0
Jack_Ma,2013-11-13,430.0
Jack_Ma,2013-11-14,344.0
Jack_Ma,2013-11-15,329.0
Jack_Ma,2013-11-16,229.0
Jack_Ma,2013-11-17,256.0
Jack_Ma,2013-11-18,404.0
Jack_Ma,2013-11-19,408.0
Jack_Ma,2013-11-20,372.0
Jack_Ma,2013-11-21,321.0
Jack_Ma,2013-11-22,327.0
Jack_Ma,2013-11-23,202.0
Jack_Ma,2013-11-24,221.0
Jack_Ma,2013-11-25,323.0
Jack_Ma,2013-11-26,343.0
Jack_Ma,2013-11-27,266.0
Jack_Ma,2013-11-28,316.0
Jack_Ma,2013-11-29,275.0
Jack_Ma,2013-11-30,178.0
Jack_Ma,2013-12-01,228.0
Jack_Ma,2013-12-02,336.0
Jack_Ma,2013-12-03,703.0
Jack_Ma,2013-12-04,670.0
Jack_Ma,2013-12-05,449.0
Jack_Ma,2013-12-06,323.0
Jack_Ma,2013-12-07,227.0
Jack_Ma,2013-12-08,256.0
Jack_Ma,2013-12-09,350.0
Jack_Ma,2013-12-10,402.0
Jack_Ma,2013-12-11,462.0
Jack_Ma,2013-12-12,419.0
Jack_Ma,2013-12-13,834.0
Jack_Ma,2013-12-14,423.0
Jack_Ma,2013-12-15,330.0
Jack_Ma,2013-12-16,375.0
Jack_Ma,2013-12-17,336.0
Jack_Ma,2013-12-18,329.0
Jack_Ma,2013-12-19,322.0
Jack_Ma,2013-12-20,224.0
Jack_Ma,2013-12-21,207.0
Jack_Ma,2013-12-22,208.0
Jack_Ma,2013-12-23,247.0
Jack_Ma,2013-12-24,210.0
Jack_Ma,2013-12-25,161.0
Jack_Ma,2013-12-26,210.0
Jack_Ma,2013-12-27,190.0
Jack_Ma,2013-12-28,193.0
Jack_Ma,2013-12-29,175.0
Jack_Ma,2013-12-30,254.0
Jack_Ma,2013-12-31,193.0
Jack_Ma,2014-01-01,125.0
Jack_Ma,2014-01-02,266.0
Jack_Ma,2014-01-03,295.0
Jack_Ma,2014-01-04,225.0
Jack_Ma,2014-01-05,42.0
Jack_Ma,2014-01-06,65.0
Jack_Ma,2014-01-07,285.0
Jack_Ma,2014-01-08,359.0
Jack_Ma,2014-01-09,283.0
Jack_Ma,2014-01-10,240.0
Jack_Ma,2014-01-11,210.0
Jack_Ma,2014-01-12,253.0
Jack_Ma,2014-01-13,300.0
Jack_Ma,2014-01-14,456.0
Jack_Ma,2014-01-15,363.0
Jack_Ma,2014-01-16,392.0
Jack_Ma,2014-01-17,275.0
Jack_Ma,2014-01-18,195.0
Jack_Ma,2014-01-19,211.0
Jack_Ma,2014-01-20,358.0
Jack_Ma,2014-01-21,406.0
Jack_Ma,2014-01-22,353.0
Jack_Ma,2014-01-23,324.0
Jack_Ma,2014-01-24,286.0
Jack_Ma,2014-01-25,227.0
Jack_Ma,2014-01-26,235.0
Jack_Ma,2014-01-27,277.0
Jack_Ma,2014-01-28,284.0
Jack_Ma,2014-01-29,299.0
Jack_Ma,2014-01-30,345.0
Jack_Ma,2014-01-31,260.0
Jack_Ma,2014-02-01,195.0
Jack_Ma,2014-02-02,189.0
Jack_Ma,2014-02-03,227.0
Jack_Ma,2014-02-04,247.0
Jack_Ma,2014-02-05,282.0
Jack_Ma,2014-02-06,559.0
Jack_Ma,2014-02-07,348.0
Jack_Ma,2014-02-08,193.0
Jack_Ma,2014-02-09,238.0
Jack_Ma,2014-02-10,331.0
Jack_Ma,2014-02-11,438.0
Jack_Ma,2014-02-12,499.0
Jack_Ma,2014-02-13,395.0
Jack_Ma,2014-02-14,294.0
Jack_Ma,2014-02-15,188.0
Jack_Ma,2014-02-16,209.0
Jack_Ma,2014-02-17,304.0
Jack_Ma,2014-02-18,337.0
Jack_Ma,2014-02-19,347.0
Jack_Ma,2014-02-20,323.0
Jack_Ma,2014-02-21,289.0
Jack_Ma,2014-02-22,177.0
Jack_Ma,2014-02-23,225.0
Jack_Ma,2014-02-24,323.0
Jack_Ma,2014-02-25,785.0
Jack_Ma,2014-02-26,1105.0
Jack_Ma,2014-02-27,1066.0
Jack_Ma,2014-02-28,668.0
Jack_Ma,2014-03-01,378.0
Jack_Ma,2014-03-02,388.0
Jack_Ma,2014-03-03,518.0
Jack_Ma,2014-03-04,527.0
Jack_Ma,2014-03-05,430.0
Jack_Ma,2014-03-06,402.0
Jack_Ma,2014-03-07,381.0
Jack_Ma,2014-03-08,219.0
Jack_Ma,2014-03-09,282.0
Jack_Ma,2014-03-10,451.0
Jack_Ma,2014-03-11,454.0
Jack_Ma,2014-03-12,504.0
Jack_Ma,2014-03-13,560.0
Jack_Ma,2014-03-14,910.0
Jack_Ma,2014-03-15,621.0
Jack_Ma,2014-03-16,932.0
Jack_Ma,2014-03-17,2685.0
Jack_Ma,2014-03-18,1924.0
Jack_Ma,2014-03-19,1186.0
Jack_Ma,2014-03-20,1155.0
Jack_Ma,2014-03-21,769.0
Jack_Ma,2014-03-22,489.0
Jack_Ma,2014-03-23,428.0
Jack_Ma,2014-03-24,627.0
Jack_Ma,2014-03-25,767.0
Jack_Ma,2014-03-26,590.0
Jack_Ma,2014-03-27,790.0
Jack_Ma,2014-03-28,1047.0
Jack_Ma,2014-03-29,600.0
Jack_Ma,2014-03-30,423.0
Jack_Ma,2014-03-31,599.0
Jack_Ma,2014-04-01,511.0
Jack_Ma,2014-04-02,473.0
Jack_Ma,2014-04-03,581.0
Jack_Ma,2014-04-04,559.0
Jack_Ma,2014-04-05,368.0
Jack_Ma,2014-04-06,374.0
Jack_Ma,2014-04-07,432.0
Jack_Ma,2014-04-08,507.0
Jack_Ma,2014-04-09,512.0
Jack_Ma,2014-04-10,521.0
Jack_Ma,2014-04-11,487.0
Jack_Ma,2014-04-12,394.0
Jack_Ma,2014-04-13,432.0
Jack_Ma,2014-04-14,479.0
Jack_Ma,2014-04-15,703.0
Jack_Ma,2014-04-16,1877.0
Jack_Ma,2014-04-17,1180.0
Jack_Ma,2014-04-18,764.0
Jack_Ma,2014-04-19,493.0
Jack_Ma,2014-04-20,534.0
Jack_Ma,2014-04-21,808.0
Jack_Ma,2014-04-22,1033.0
Jack_Ma,2014-04-23,815.0
Jack_Ma,2014-04-24,718.0
Jack_Ma,2014-04-25,1155.0
Jack_Ma,2014-04-26,473.0
Jack_Ma,2014-04-27,422.0
Jack_Ma,2014-04-28,866.0
Jack_Ma,2014-04-29,844.0
Jack_Ma,2014-04-30,739.0
Jack_Ma,2014-05-01,888.0
Jack_Ma,2014-05-02,666.0
Jack_Ma,2014-05-03,429.0
Jack_Ma,2014-05-04,415.0
Jack_Ma,2014-05-05,2180.0
Jack_Ma,2014-05-06,3206.0
Jack_Ma,2014-05-07,13155.0
Jack_Ma,2014-05-08,6756.0
Jack_Ma,2014-05-09,5178.0
Jack_Ma,2014-05-10,5795.0
Jack_Ma,2014-05-11,2231.0
Jack_Ma,2014-05-12,2136.0
Jack_Ma,2014-05-13,1484.0
Jack_Ma,2014-05-14,1251.0
Jack_Ma,2014-05-15,1088.0
Jack_Ma,2014-05-16,848.0
Jack_Ma,2014-05-17,659.0
Jack_Ma,2014-05-18,664.0
Jack_Ma,2014-05-19,832.0
Jack_Ma,2014-05-20,805.0
Jack_Ma,2014-05-21,607.0
Jack_Ma,2014-05-22,791.0
Jack_Ma,2014-05-23,646.0
Jack_Ma,2014-05-24,484.0
Jack_Ma,2014-05-25,468.0
Jack_Ma,2014-05-26,795.0
Jack_Ma,2014-05-27,805.0
Jack_Ma,2014-05-28,831.0
Jack_Ma,2014-05-29,883.0
Jack_Ma,2014-05-30,746.0
Jack_Ma,2014-05-31,388.0
Jack_Ma,2014-06-01,375.0
Jack_Ma,2014-06-02,539.0
Jack_Ma,2014-06-03,517.0
Jack_Ma,2014-06-04,528.0
Jack_Ma,2014-06-05,1161.0
Jack_Ma,2014-06-06,845.0
Jack_Ma,2014-06-07,668.0
Jack_Ma,2014-06-08,556.0
Jack_Ma,2014-06-09,673.0
Jack_Ma,2014-06-10,766.0
Jack_Ma,2014-06-11,1099.0
Jack_Ma,2014-06-12,778.0
Jack_Ma,2014-06-13,580.0
Jack_Ma,2014-06-14,362.0
Jack_Ma,2014-06-15,346.0
Jack_Ma,2014-06-16,691.0
Jack_Ma,2014-06-17,823.0
Jack_Ma,2014-06-18,857.0
Jack_Ma,2014-06-19,637.0
Jack_Ma,2014-06-20,505.0
Jack_Ma,2014-06-21,345.0
Jack_Ma,2014-06-22,329.0
Jack_Ma,2014-06-23,510.0
Jack_Ma,2014-06-24,500.0
Jack_Ma,2014-06-25,480.0
Jack_Ma,2014-06-26,604.0
Jack_Ma,2014-06-27,754.0
Jack_Ma,2014-06-28,390.0
Jack_Ma,2014-06-29,367.0
Jack_Ma,2014-06-30,658.0
Jack_Ma,2014-07-01,600.0
Jack_Ma,2014-07-02,568.0
Jack_Ma,2014-07-03,535.0
Jack_Ma,2014-07-04,424.0
Jack_Ma,2014-07-05,265.0
Jack_Ma,2014-07-06,340.0
Jack_Ma,2014-07-07,460.0
Jack_Ma,2014-07-08,655.0
Jack_Ma,2014-07-09,501.0
Jack_Ma,2014-07-10,521.0
Jack_Ma,2014-07-11,466.0
Jack_Ma,2014-07-12,331.0
Jack_Ma,2014-07-13,376.0
Jack_Ma,2014-07-14,609.0
Jack_Ma,2014-07-15,640.0
Jack_Ma,2014-07-16,716.0
Jack_Ma,2014-07-17,597.0
Jack_Ma,2014-07-18,589.0
Jack_Ma,2014-07-19,358.0
Jack_Ma,2014-07-20,318.0
Jack_Ma,2014-07-21,988.0
Jack_Ma,2014-07-22,546.0
Jack_Ma,2014-07-23,527.0
Jack_Ma,2014-07-24,472.0
Jack_Ma,2014-07-25,437.0
Jack_Ma,2014-07-26,277.0
Jack_Ma,2014-07-27,350.0
Jack_Ma,2014-07-28,564.0
Jack_Ma,2014-07-29,561.0
Jack_Ma,2014-07-30,797.0
Jack_Ma,2014-07-31,731.0
Jack_Ma,2014-08-01,716.0
Jack_Ma,2014-08-02,389.0
Jack_Ma,2014-08-03,370.0
Jack_Ma,2014-08-04,587.0
Jack_Ma,2014-08-05,583.0
Jack_Ma,2014-08-06,505.0
Jack_Ma,2014-08-07,461.0
Jack_Ma,2014-08-08,420.0
Jack_Ma,2014-08-09,302.0
Jack_Ma,2014-08-10,335.0
Jack_Ma,2014-08-11,517.0
Jack_Ma,2014-08-12,652.0
Jack_Ma,2014-08-13,685.0
Jack_Ma,2014-08-14,617.0
Jack_Ma,2014-08-15,639.0
Jack_Ma,2014-08-16,423.0
Jack_Ma,2014-08-17,362.0
Jack_Ma,2014-08-18,456.0
Jack_Ma,2014-08-19,513.0
